User ID,Age,Gender,Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),Income Level,Location_Rural,Location_Suburban,Location_Urban,Language_English,Language_Hindi,Language_Mandarin,Language_Spanish,Device Usage_Desktop Only,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Education Level_Bachelor,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Interest_Photography,Interest_DIY Crafts,Interest_Gardening,Interest_Gaming,Interest_Fitness and Wellness,Interest_Reading and Literature,Interest_Gourmet Cooking,Interest_Software Engineering,Interest_Music Production,Interest_Pet Care,Interest_Fashion Modelling,Interest_Data Science,Interest_Digital Marketing,Interest_Eco-Friendly Living,Interest_Investing and Finance,Interest_Travel and Adventure
182,21.0,0,0.1085899513776337,0.8975409836065574,0.4444444444444445,0.6857142857142857,0.332,0.41000000000000003,0.7011494252873562,10000,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
183,59.5,1,0.2416936790923825,0.4405737704918033,0.9555555555555555,0.17142857142857143,0.22,0.52,0.7873563218390804,10000,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,59.5,0,0.2726904376012966,0.36065573770491804,0.911111111111111,0.7142857142857142,0.496,0.03,0.1839080459770115,90000,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
185,29.5,0,0.968496758508914,0.7766393442622952,0.31111111111111106,0.7,0.276,0.67,0.7988505747126436,70000,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
186,49.5,0,0.43952593192868716,0.9692622950819673,0.19999999999999996,0.2285714285714286,0.536,0.4,0.2471264367816092,10000,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
187,59.5,1,0.21829416531604537,0.16188524590163936,0.8444444444444443,0.2714285714285714,0.348,0.44999999999999996,0.06896551724137931,90000,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,39.5,0,0.8068273905996758,0.3770491803278688,0.911111111111111,0.657142857142857,0.132,0.8699999999999999,0.867816091954023,70000,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
189,39.5,0,0.2612439222042139,0.7500000000000001,0.5333333333333332,0.38571428571428573,0.264,0.45999999999999996,0.9827586206896552,110000,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
190,29.5,0,0.7350081037277147,0.9426229508196722,0.6222222222222222,0.19999999999999996,0.44,0.02,0.3218390804597701,110000,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
191,21.0,0,0.21859805510534847,0.8155737704918034,0.26666666666666666,0.7285714285714284,0.032,0.22999999999999998,0.5459770114942528,70000,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
192,59.5,1,0.6858792544570502,0.05327868852459016,0.7999999999999998,0.15714285714285714,0.772,0.48,0.82183908045977,30000,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,59.5,0,0.16470826580226905,0.9241803278688525,0.6222222222222222,0.8571428571428572,0.62,0.42000000000000004,0.6206896551724138,110000,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
194,49.5,0,0.8324554294975688,0.9487704918032788,0.5111111111111111,0.5142857142857142,0.6,0.8599999999999999,0.6839080459770115,110000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
195,29.5,1,0.717078606158833,0.9159836065573771,0.06666666666666668,0.09999999999999998,0.548,0.54,0.5689655172413792,30000,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
196,29.5,0,0.20097244732576985,0.9774590163934427,0.911111111111111,0.7,0.592,0.6900000000000001,0.8505747126436781,10000,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
197,49.5,0,0.9837925445705024,0.8463114754098361,0.6222222222222222,0.5142857142857142,0.936,0.47,0.632183908045977,70000,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,59.5,0,0.8597042139384116,0.8586065573770493,0.19999999999999996,0.3,0.008,0.43999999999999995,0.28735632183908044,70000,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
199,59.5,0,0.22082658022690438,0.3975409836065574,0.6000000000000001,0.42857142857142855,0.048,0.44999999999999996,0.11494252873563218,50000,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
200,49.5,0,0.23247568881685576,0.4364754098360656,0.6666666666666665,0.3,0.192,0.41000000000000003,0.3390804597701149,10000,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
201,49.5,0,0.7255875202593193,0.7540983606557378,0.5333333333333332,0.2571428571428571,0.168,0.54,0.11494252873563218,90000,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
202,21.0,1,0.26296596434359804,0.6987704918032788,0.711111111111111,0.15714285714285714,0.18,0.25,0.6091954022988505,90000,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
203,29.5,1,0.09116693679092382,0.23155737704918036,0.5777777777777777,0.35714285714285715,0.672,0.8899999999999999,0.7183908045977011,50000,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
204,59.5,0,0.613756077795786,0.49385245901639346,0.9555555555555555,0.2571428571428571,0.46,0.33,0.764367816091954,30000,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
205,49.5,1,0.9409440842787682,0.2520491803278688,0.044444444444444425,0.6857142857142857,0.992,0.15,0.41379310344827586,90000,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
206,21.0,1,0.16977309562398704,0.6229508196721312,0.1111111111111111,0.6857142857142857,0.228,0.1,0.43103448275862066,70000,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
207,21.0,1,0.2917341977309562,0.15368852459016394,0.17777777777777776,0.49999999999999994,0.312,0.01,0.44252873563218387,110000,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,49.5,0,0.5693881685575364,0.6352459016393444,0.6888888888888889,0.7714285714285714,0.984,0.42000000000000004,0.764367816091954,90000,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,21.0,0,0.8155388978930307,0.959016393442623,0.6444444444444444,0.842857142857143,0.832,0.19,0.367816091954023,10000,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,29.5,0,0.13948541329011346,0.6372950819672132,0.8888888888888888,0.5857142857142856,0.468,0.02,0.4885057471264368,30000,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,39.5,1,0.12631685575364668,0.3995901639344262,0.7333333333333332,0.6142857142857143,0.556,0.52,0.18965517241379312,90000,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,49.5,1,0.5722244732576985,0.7172131147540984,0.5111111111111111,0.2857142857142857,0.844,0.68,0.3160919540229885,50000,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
213,49.5,1,0.6156807131280388,0.08811475409836067,1.0,0.8999999999999999,0.48,0.09,0.42528735632183906,10000,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
214,29.5,1,0.9577593192868719,0.848360655737705,0.26666666666666666,0.028571428571428553,0.208,0.45999999999999996,0.011494252873563218,110000,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,49.5,1,0.7126215559157212,0.3790983606557377,0.8222222222222222,0.3428571428571428,0.828,0.74,0.9712643678160919,10000,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,29.5,0,0.6570097244732577,0.7008196721311476,0.4222222222222222,0.7285714285714284,0.536,0.99,0.028735632183908046,10000,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
217,29.5,0,0.1070705024311183,0.5020491803278689,0.6444444444444444,0.08571428571428572,0.152,0.67,0.028735632183908046,10000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,49.5,0,0.20735413290113452,0.8934426229508198,0.7333333333333332,0.18571428571428567,0.504,0.24,0.8448275862068966,90000,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
219,49.5,0,0.6193273905996758,0.17008196721311478,0.6444444444444444,0.5857142857142856,0.412,0.72,0.8505747126436781,70000,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
220,59.5,1,0.43020664505672607,0.42213114754098363,0.13333333333333336,0.5571428571428572,0.876,0.6,0.005747126436781609,70000,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,49.5,1,0.2507090761750405,0.3073770491803279,0.4444444444444445,0.7428571428571429,0.128,0.21000000000000002,0.5114942528735632,70000,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
222,39.5,0,0.4661669367909238,0.3176229508196721,0.5555555555555556,0.8142857142857143,0.876,0.8500000000000001,0.3160919540229885,10000,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
223,21.0,1,0.359805510534846,0.030737704918032786,0.8444444444444443,0.12857142857142856,0.512,0.42999999999999994,0.5459770114942528,90000,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,29.5,0,0.0221839546191248,0.3360655737704918,0.4444444444444445,0.01428571428571429,0.404,0.96,0.05172413793103448,10000,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,29.5,0,0.4879457050243111,0.8278688524590164,0.911111111111111,0.6857142857142857,0.16,0.72,0.49425287356321834,50000,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
226,29.5,0,0.7284238249594813,0.9467213114754099,0.4444444444444445,0.3,0.7,0.64,0.396551724137931,70000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
227,70.0,1,0.46819286871961097,0.29508196721311475,0.5555555555555556,0.6285714285714286,0.928,0.73,0.8620689655172413,110000,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,29.5,0,0.7443273905996758,0.07377049180327869,0.7999999999999998,0.15714285714285714,0.376,0.48,0.6436781609195402,10000,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
229,59.5,0,0.568982982171799,0.6803278688524591,0.5777777777777777,0.47142857142857136,0.24,0.51,0.16666666666666666,70000,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
230,49.5,0,0.9982779578606158,0.8237704918032788,0.9555555555555555,0.49999999999999994,0.556,0.8500000000000001,0.7298850574712643,90000,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
231,49.5,0,0.7301458670988654,0.8463114754098361,0.6666666666666665,0.5857142857142856,0.796,0.68,0.44252873563218387,10000,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
232,39.5,1,0.46343192868719607,0.09016393442622953,0.5333333333333332,0.5142857142857142,0.004,0.8999999999999999,0.9425287356321839,10000,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,39.5,1,0.18942463533225284,0.8217213114754099,0.022222222222222227,0.49999999999999994,0.632,0.8899999999999999,0.31034482758620685,50000,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
234,39.5,1,0.8016612641815234,0.42008196721311475,0.4222222222222222,0.3285714285714285,0.596,0.98,0.27586206896551724,50000,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
235,29.5,0,0.14799432739059967,0.125,0.28888888888888886,0.07142857142857142,0.32,0.7000000000000001,0.18965517241379312,10000,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
236,49.5,0,0.5591572123176661,0.8586065573770493,0.7555555555555555,0.08571428571428572,0.452,0.5,0.5977011494252873,10000,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,29.5,0,0.8645664505672609,0.7274590163934427,0.19999999999999996,0.42857142857142855,0.248,0.17,0.9827586206896552,50000,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
238,21.0,0,0.834177471636953,0.9569672131147542,0.19999999999999996,0.35714285714285715,0.788,0.71,0.12068965517241378,10000,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
239,49.5,1,0.7913290113452187,0.6290983606557378,0.19999999999999996,0.5142857142857142,0.636,0.29000000000000004,0.1724137931034483,70000,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
240,29.5,1,0.20938006482982172,0.036885245901639344,0.13333333333333336,0.3,0.532,0.28,0.7701149425287356,30000,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
241,59.5,1,0.5826580226904375,0.7459016393442623,0.31111111111111106,0.6857142857142857,0.392,0.24,0.5977011494252873,70000,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
242,70.0,1,0.7329821717990275,0.6127049180327869,0.8888888888888888,0.8571428571428572,0.292,0.8799999999999999,0.8505747126436781,90000,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
243,59.5,1,0.710595623987034,0.012295081967213115,0.7777777777777777,0.3,0.824,0.8699999999999999,0.08620689655172414,50000,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
244,29.5,1,0.6270259319286872,0.5081967213114754,0.7333333333333332,0.19999999999999996,0.452,0.63,0.10919540229885058,50000,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
245,21.0,0,0.1532617504051864,0.8750000000000001,0.7999999999999998,0.11428571428571427,0.5,0.47,0.2413793103448276,90000,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,59.5,0,0.2630672609400324,0.2377049180327869,0.26666666666666666,0.6142857142857143,0.52,0.67,0.9827586206896552,10000,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,39.5,1,0.1012965964343598,0.13729508196721313,0.8888888888888888,0.4428571428571428,0.448,0.61,0.264367816091954,110000,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
248,70.0,0,0.10453808752025931,0.06762295081967212,0.13333333333333336,0.18571428571428567,0.256,0.42000000000000004,0.6494252873563218,50000,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
249,70.0,1,0.6987439222042139,0.39549180327868855,0.3333333333333333,0.657142857142857,0.12,0.38,0.10344827586206898,30000,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
250,59.5,1,0.8573743922204213,0.6639344262295083,0.5777777777777777,0.14285714285714285,0.1,0.38,0.2701149425287356,90000,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
251,29.5,0,0.511547811993517,0.11065573770491804,0.1111111111111111,0.5571428571428572,0.756,0.59,0.793103448275862,30000,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,29.5,0,0.4533022690437601,0.5430327868852459,0.7333333333333332,0.5285714285714285,0.224,0.65,0.896551724137931,10000,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
253,59.5,0,0.048318476499189626,0.9815573770491803,0.3777777777777778,0.7285714285714284,0.056,0.44999999999999996,0.2528735632183908,110000,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,29.5,1,0.05206645056726094,0.08401639344262296,0.7777777777777777,0.057142857142857134,0.796,0.97,0.9367816091954022,30000,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
255,29.5,1,0.12054294975688816,0.6065573770491804,0.4888888888888889,0.8857142857142857,0.156,0.08,0.49425287356321834,110000,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
256,39.5,1,0.6377633711507292,0.9426229508196722,0.17777777777777776,0.7,0.624,0.35000000000000003,0.08045977011494254,70000,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
257,59.5,1,0.9726499189627228,0.4713114754098361,0.7333333333333332,0.21428571428571425,0.34,0.42000000000000004,0.6264367816091954,30000,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
258,49.5,1,0.027350081037277145,0.9262295081967213,0.24444444444444446,0.18571428571428567,0.128,0.02,0.9827586206896552,50000,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
259,39.5,0,0.8441045380875202,0.7725409836065574,0.4888888888888889,0.42857142857142855,0.416,0.36,0.5459770114942528,50000,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,21.0,1,0.7877836304700162,0.8053278688524591,0.06666666666666668,0.8142857142857143,0.016,0.27,0.9597701149425287,30000,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
261,49.5,0,0.6084886547811993,0.018442622950819672,0.6222222222222222,0.842857142857143,0.84,0.51,0.5804597701149425,110000,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
262,70.0,0,0.8089546191247974,0.7315573770491804,0.6666666666666665,0.5142857142857142,0.512,0.34,0.4885057471264368,30000,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,21.0,0,0.3374189627228525,0.9713114754098362,0.3777777777777778,0.8571428571428572,0.14,0.73,0.8103448275862069,70000,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
264,39.5,1,0.07961912479740679,0.9077868852459017,0.9555555555555555,0.0,0.236,0.51,0.45977011494252873,70000,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,59.5,0,0.6301661264181523,0.26024590163934425,0.8666666666666667,0.028571428571428553,0.448,0.13,0.28735632183908044,90000,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,49.5,0,1.0,0.36475409836065575,0.711111111111111,0.9142857142857144,0.188,0.75,0.6379310344827586,10000,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,49.5,0,0.06290518638573743,0.8278688524590164,0.711111111111111,0.7714285714285714,0.268,0.1,0.08045977011494254,70000,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
268,49.5,1,0.3889789303079416,0.8012295081967213,0.24444444444444446,0.45714285714285713,0.536,0.8400000000000001,0.367816091954023,70000,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
269,29.5,0,0.37226499189627227,0.39344262295081966,0.6666666666666665,0.7571428571428571,0.832,0.9299999999999999,0.5,70000,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
270,29.5,1,0.26043354943273905,0.1864754098360656,0.19999999999999996,0.9571428571428571,0.4,0.32,0.43103448275862066,110000,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
271,59.5,0,0.7003646677471637,0.7540983606557378,0.13333333333333336,0.7714285714285714,0.716,0.9299999999999999,0.05172413793103448,50000,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
272,59.5,1,0.5097244732576985,0.4713114754098361,1.0,0.842857142857143,0.876,0.79,0.235632183908046,50000,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
273,59.5,0,0.7887965964343597,0.15778688524590165,0.6222222222222222,0.7571428571428571,0.216,0.9199999999999999,0.5402298850574713,10000,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274,59.5,0,0.5280591572123177,0.17213114754098363,0.4222222222222222,0.17142857142857143,0.808,0.67,0.0574712643678161,30000,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
275,39.5,1,0.477208265802269,0.059426229508196725,0.28888888888888886,0.8285714285714285,0.756,0.24,0.6724137931034483,70000,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
276,39.5,1,0.006584278768233387,0.4344262295081967,0.6000000000000001,0.19999999999999996,0.356,0.8899999999999999,0.82183908045977,70000,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277,49.5,1,0.762965964343598,0.09836065573770492,0.044444444444444425,0.8857142857142857,0.988,0.18,0.7126436781609196,30000,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
278,49.5,0,0.46748379254457045,0.5409836065573771,0.08888888888888888,0.45714285714285713,0.264,0.21000000000000002,0.44252873563218387,90000,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
279,49.5,0,0.11537682333873582,0.29508196721311475,0.022222222222222227,0.6714285714285715,0.256,0.27,0.8390804597701149,110000,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
280,49.5,1,0.5803282009724473,0.13934426229508198,0.4888888888888889,0.49999999999999994,0.772,0.3,0.9080459770114943,110000,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
281,59.5,1,0.7560777957860615,0.11680327868852461,0.6000000000000001,0.09999999999999998,0.436,0.51,0.5114942528735632,90000,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
282,29.5,0,0.9499594813614262,0.3770491803278688,0.06666666666666668,0.2857142857142857,0.332,0.71,0.040229885057471264,90000,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,29.5,0,0.45279578606158827,0.125,0.711111111111111,0.9857142857142858,0.18,0.9299999999999999,0.867816091954023,110000,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
284,21.0,0,0.338128038897893,0.9795081967213115,0.2222222222222222,0.9571428571428571,0.764,0.09,0.7758620689655172,90000,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
285,39.5,0,0.05540923824959481,0.6290983606557378,0.6888888888888889,0.3142857142857143,0.788,0.95,0.632183908045977,90000,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
286,21.0,0,0.7773500810372771,0.9098360655737706,0.9777777777777779,1.0,0.568,0.9199999999999999,0.9022988505747126,30000,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
